Algorithm,Instance,Run,Time.s,Accuracy
Proposed,Inst67,27,89.29,0.799
Proposed,Inst67,28,109.6,0.808
Proposed,Inst67,29,141,0.845
Proposed,Inst67,30,164.1,0.832
Proposed,Inst68,1,106.6,0.857
Proposed,Inst68,2,110.7,0.86
Proposed,Inst68,3,52.1,0.878
Proposed,Inst68,4,48.54,0.814
Proposed,Inst68,5,59.37,0.85
Proposed,Inst68,6,74.16,0.838
Proposed,Inst68,7,45.03,0.839
Proposed,Inst68,8,47.41,0.862
Proposed,Inst68,9,123.4,0.85
Proposed,Inst68,10,106.9,0.865
Proposed,Inst68,11,120,0.849
Proposed,Inst68,12,95.44,0.879
Proposed,Inst68,13,97.39,0.883
Proposed,Inst68,14,115.4,0.888
Proposed,Inst68,15,105.6,0.883
Proposed,Inst68,16,68.57,0.845
Proposed,Inst68,17,82.84,0.856
Proposed,Inst68,18,98.65,0.839
Proposed,Inst68,19,36.25,0.866
Proposed,Inst68,20,96.45,0.877
Proposed,Inst68,21,85.06,0.871
Proposed,Inst68,22,69.89,0.866
Proposed,Inst68,23,45.87,0.859
Proposed,Inst68,24,129.2,0.846
Proposed,Inst68,25,57.27,0.848
Proposed,Inst68,26,93.56,0.85
Proposed,Inst68,27,71.82,0.866
Proposed,Inst68,28,109,0.847
Proposed,Inst68,29,55.56,0.831
Proposed,Inst68,30,100,0.867
Proposed,Inst69,1,111.7,0.833
Proposed,Inst69,2,73.46,0.805
Proposed,Inst69,3,109.1,0.83
Proposed,Inst69,4,4.223,0.811
Proposed,Inst69,5,93.61,0.858
Proposed,Inst69,6,89.99,0.834
Proposed,Inst69,7,38.51,0.791
Proposed,Inst69,8,140.4,0.829
Proposed,Inst69,9,119.4,0.827
Proposed,Inst69,10,111.1,0.834
Proposed,Inst69,11,68.92,0.827
Proposed,Inst69,12,65.43,0.829
Proposed,Inst69,13,64.98,0.846
Proposed,Inst69,14,101.4,0.827
Proposed,Inst69,15,34.62,0.828
Proposed,Inst69,16,90.99,0.807
Proposed,Inst69,17,100.2,0.853
Proposed,Inst69,18,137.5,0.815
Proposed,Inst69,19,57.71,0.809
Proposed,Inst69,20,116.8,0.825
Proposed,Inst69,21,56.59,0.843
Proposed,Inst69,22,108.3,0.835
Proposed,Inst69,23,106.2,0.852
Proposed,Inst69,24,94.04,0.83
Proposed,Inst69,25,101.5,0.826
Proposed,Inst69,26,114.1,0.857
Proposed,Inst69,27,134.8,0.814
Proposed,Inst69,28,71.82,0.826
Proposed,Inst69,29,94.42,0.861
Proposed,Inst69,30,130.6,0.815
Proposed,Inst70,1,193.2,0.862
Proposed,Inst70,2,122.8,0.883
Proposed,Inst70,3,168.3,0.891
Proposed,Inst70,4,156.6,0.924
Proposed,Inst70,5,192.9,0.865
Proposed,Inst70,6,188.8,0.867
Proposed,Inst70,7,197,0.849
Proposed,Inst70,8,157.8,0.854
Proposed,Inst70,9,141.1,0.858
Proposed,Inst70,10,152.7,0.868
Proposed,Inst70,11,141.2,0.879
Proposed,Inst70,12,112.3,0.869
Proposed,Inst70,13,198.3,0.901
Proposed,Inst70,14,192.1,0.864
Proposed,Inst70,15,204.1,0.869
Proposed,Inst70,16,158.6,0.839
Proposed,Inst70,17,124.1,0.872
Proposed,Inst70,18,178.9,0.845
Proposed,Inst70,19,193.2,0.904
Proposed,Inst70,20,217,0.855
Proposed,Inst70,21,153.7,0.896
Proposed,Inst70,22,153.8,0.838
Proposed,Inst70,23,149.9,0.869
Proposed,Inst70,24,157.1,0.862
Proposed,Inst70,25,163.4,0.89
Proposed,Inst70,26,222,0.872
Proposed,Inst70,27,139.5,0.856
Proposed,Inst70,28,174.8,0.905
Proposed,Inst70,29,153.3,0.855
Proposed,Inst70,30,159.2,0.875
Proposed,Inst71,1,108.3,0.859
Proposed,Inst71,2,106.7,0.86
Proposed,Inst71,3,134,0.85
Proposed,Inst71,4,137.5,0.85
Proposed,Inst71,5,98.86,0.837
Proposed,Inst71,6,122.7,0.856
Proposed,Inst71,7,123.6,0.865
Proposed,Inst71,8,98.06,0.885
Proposed,Inst71,9,123.8,0.85
Proposed,Inst71,10,96.69,0.838
Proposed,Inst71,11,104.1,0.857
Proposed,Inst71,12,44.8,0.87
Proposed,Inst71,13,179.7,0.841
Proposed,Inst71,14,86.51,0.871
Proposed,Inst71,15,155.2,0.823
Proposed,Inst71,16,102.4,0.86
Proposed,Inst71,17,107.4,0.869
Proposed,Inst71,18,94.48,0.855
Proposed,Inst71,19,122.3,0.87
Proposed,Inst71,20,107.4,0.821
Proposed,Inst71,21,75.31,0.88
Proposed,Inst71,22,114.5,0.809
Proposed,Inst71,23,61.41,0.885
Proposed,Inst71,24,147.3,0.84
Proposed,Inst71,25,146,0.819
Proposed,Inst71,26,167.9,0.831
Proposed,Inst71,27,86.87,0.824
Proposed,Inst71,28,136.7,0.857
Proposed,Inst71,29,154.4,0.833
Proposed,Inst71,30,140.3,0.874
Proposed,Inst72,1,72.96,0.864
Proposed,Inst72,2,93.76,0.861
Proposed,Inst72,3,77.48,0.862
Proposed,Inst72,4,192.6,0.86
Proposed,Inst72,5,65.71,0.883
Proposed,Inst72,6,139.9,0.868
Proposed,Inst72,7,131.8,0.886
Proposed,Inst72,8,68.27,0.887
Proposed,Inst72,9,85.22,0.857
Proposed,Inst72,10,142.6,0.845
Proposed,Inst72,11,85,0.861
Proposed,Inst72,12,97.53,0.855
Proposed,Inst72,13,49.82,0.883
Proposed,Inst72,14,61.56,0.873
Proposed,Inst72,15,75.28,0.871
Proposed,Inst72,16,88.83,0.87
Proposed,Inst72,17,107.7,0.869
Proposed,Inst72,18,137.6,0.877
Proposed,Inst72,19,52.92,0.866
Proposed,Inst72,20,69.53,0.858
Proposed,Inst72,21,127.9,0.868
Proposed,Inst72,22,62.52,0.82
Proposed,Inst72,23,103.4,0.861
Proposed,Inst72,24,89.57,0.882
Proposed,Inst72,25,72.9,0.912
Proposed,Inst72,26,115.5,0.827
Proposed,Inst72,27,91.47,0.862
Proposed,Inst72,28,120.4,0.824
Proposed,Inst72,29,92.14,0.842
Proposed,Inst72,30,45.77,0.92
Proposed,Inst73,1,103.5,0.854
Proposed,Inst73,2,145.9,0.862
Proposed,Inst73,3,92.22,0.913
Proposed,Inst73,4,56.34,0.913
Proposed,Inst73,5,61.75,0.868
Proposed,Inst73,6,144.5,0.874
Proposed,Inst73,7,58.87,0.889
Proposed,Inst73,8,75.16,0.843
Proposed,Inst73,9,75.07,0.858
Proposed,Inst73,10,45.23,0.859
Proposed,Inst73,11,56.36,0.847
Proposed,Inst73,12,146.6,0.874
Proposed,Inst73,13,104.5,0.855
Proposed,Inst73,14,125.4,0.89
Proposed,Inst73,15,60.91,0.888
Proposed,Inst73,16,85.53,0.89
Proposed,Inst73,17,104.6,0.888
Proposed,Inst73,18,48.57,0.86
Proposed,Inst73,19,67.85,0.881
Proposed,Inst73,20,104.2,0.878
Proposed,Inst73,21,116.6,0.866
Proposed,Inst73,22,90.27,0.872
Proposed,Inst73,23,54.71,0.888
Proposed,Inst73,24,110.3,0.851
Proposed,Inst73,25,99.35,0.885
Proposed,Inst73,26,107.4,0.882
Proposed,Inst73,27,85.25,0.849
Proposed,Inst73,28,112.1,0.861
Proposed,Inst73,29,110.1,0.87
Proposed,Inst73,30,57.04,0.895
Proposed,Inst74,1,68.38,0.853
Proposed,Inst74,2,59.23,0.86
Proposed,Inst74,3,86.57,0.854
Proposed,Inst74,4,124.5,0.837
Proposed,Inst74,5,164.2,0.877
Proposed,Inst74,6,41.15,0.863
Proposed,Inst74,7,98.12,0.842
Proposed,Inst74,8,129.1,0.831
Proposed,Inst74,9,114.9,0.822
Proposed,Inst74,10,131.9,0.854
Proposed,Inst74,11,112.6,0.861
Proposed,Inst74,12,127.6,0.861
Proposed,Inst74,13,61.62,0.794
Proposed,Inst74,14,135.6,0.824
Proposed,Inst74,15,79.79,0.857
Proposed,Inst74,16,160.9,0.815
Proposed,Inst74,17,105.9,0.825
Proposed,Inst74,18,81.58,0.832
Proposed,Inst74,19,84.23,0.857
Proposed,Inst74,20,62.99,0.853
Proposed,Inst74,21,102.9,0.831
Proposed,Inst74,22,158,0.839
Proposed,Inst74,23,113.5,0.836
Proposed,Inst74,24,107.4,0.861
Proposed,Inst74,25,93.66,0.837
Proposed,Inst74,26,70.64,0.831
Proposed,Inst74,27,140.1,0.857
Proposed,Inst74,28,83.13,0.849
Proposed,Inst74,29,96.7,0.835
Proposed,Inst74,30,110.5,0.849
Proposed,Inst75,1,35.85,0.863
Proposed,Inst75,2,170.7,0.897
Proposed,Inst75,3,118,0.829
Proposed,Inst75,4,82.51,0.822
Proposed,Inst75,5,129.6,0.892
Proposed,Inst75,6,145,0.831
Proposed,Inst75,7,100.1,0.851
Proposed,Inst75,8,112.3,0.863
Proposed,Inst75,9,134.2,0.894
Proposed,Inst75,10,100.4,0.892
Proposed,Inst75,11,152,0.848
Proposed,Inst75,12,94.01,0.844
Proposed,Inst75,13,77.54,0.851
Proposed,Inst75,14,106.6,0.897
Proposed,Inst75,15,123.9,0.871
Proposed,Inst75,16,144.8,0.841
Proposed,Inst75,17,92.74,0.841
Proposed,Inst75,18,102.4,0.807
Proposed,Inst75,19,132.9,0.857
Proposed,Inst75,20,64.58,0.896
Proposed,Inst75,21,111.4,0.871
Proposed,Inst75,22,126,0.861
Proposed,Inst75,23,157.5,0.868
Proposed,Inst75,24,95.31,0.869
Proposed,Inst75,25,95.26,0.871
Proposed,Inst75,26,51.38,0.849
Proposed,Inst75,27,139.4,0.867
Proposed,Inst75,28,52.45,0.87
Proposed,Inst75,29,49.24,0.867
Proposed,Inst75,30,182.4,0.863
Proposed,Inst76,1,81.76,0.872
Proposed,Inst76,2,134.5,0.86
Proposed,Inst76,3,120.3,0.909
Proposed,Inst76,4,113.6,0.904
Proposed,Inst76,5,115.8,0.896
Proposed,Inst76,6,105.2,0.888
Proposed,Inst76,7,92.47,0.88
Proposed,Inst76,8,54.52,0.887
Proposed,Inst76,9,124.7,0.893
Proposed,Inst76,10,87.51,0.852
Proposed,Inst76,11,119.8,0.906
Proposed,Inst76,12,113.9,0.881
Proposed,Inst76,13,62.65,0.873
Proposed,Inst76,14,120.4,0.897
Proposed,Inst76,15,130.4,0.868
Proposed,Inst76,16,135.7,0.881
Proposed,Inst76,17,156,0.917
Proposed,Inst76,18,115.1,0.879
Proposed,Inst76,19,109.4,0.899
Proposed,Inst76,20,122.2,0.922
Proposed,Inst76,21,98.2,0.898
Proposed,Inst76,22,132.6,0.893
Proposed,Inst76,23,88.6,0.894
Proposed,Inst76,24,148.1,0.914
Proposed,Inst76,25,66.82,0.917
Proposed,Inst76,26,80.51,0.855
Proposed,Inst76,27,94.81,0.869
Proposed,Inst76,28,85.33,0.905
Proposed,Inst76,29,138.5,0.895
Proposed,Inst76,30,136.7,0.893
Proposed,Inst77,1,129.5,0.833
Proposed,Inst77,2,100.9,0.847
Proposed,Inst77,3,97.52,0.878
Proposed,Inst77,4,106.6,0.856
Proposed,Inst77,5,106.7,0.826
Proposed,Inst77,6,113.9,0.88
Proposed,Inst77,7,129.4,0.843
Proposed,Inst77,8,112.1,0.849
Proposed,Inst77,9,172.8,0.824
Proposed,Inst77,10,165.5,0.867
Proposed,Inst77,11,125.1,0.874
Proposed,Inst77,12,134.9,0.853
Proposed,Inst77,13,174.2,0.839
Proposed,Inst77,14,162.3,0.855
Proposed,Inst77,15,173.4,0.832
Proposed,Inst77,16,209.8,0.83
Proposed,Inst77,17,142.1,0.844
Proposed,Inst77,18,122.3,0.828
Proposed,Inst77,19,98.83,0.894
Proposed,Inst77,20,146.2,0.87
Proposed,Inst77,21,93.41,0.836
Proposed,Inst77,22,133.8,0.836
Proposed,Inst77,23,158.6,0.849
Proposed,Inst77,24,121.4,0.839
Proposed,Inst77,25,83.66,0.864
Proposed,Inst77,26,134.8,0.861
Proposed,Inst77,27,155.2,0.887
Proposed,Inst77,28,162.5,0.834
Proposed,Inst77,29,118.4,0.785
Proposed,Inst77,30,133.7,0.831
Proposed,Inst78,1,113.1,0.847
Proposed,Inst78,2,67.05,0.835
Proposed,Inst78,3,121.2,0.873
Proposed,Inst78,4,39.11,0.828
Proposed,Inst78,5,148.2,0.823
Proposed,Inst78,6,64.39,0.83
Proposed,Inst78,7,176.1,0.863
Proposed,Inst78,8,160.6,0.842
Proposed,Inst78,9,119.7,0.831
Proposed,Inst78,10,126.9,0.819
Proposed,Inst78,11,126.9,0.844
Proposed,Inst78,12,143.8,0.835
Proposed,Inst78,13,64.64,0.858
Proposed,Inst78,14,104.5,0.829
Proposed,Inst78,15,88.47,0.865
Proposed,Inst78,16,114.7,0.866
Proposed,Inst78,17,122.2,0.838
Proposed,Inst78,18,82.47,0.844
Proposed,Inst78,19,90.47,0.857
Proposed,Inst78,20,73.64,0.846
Proposed,Inst78,21,119.7,0.815
Proposed,Inst78,22,82.94,0.843
Proposed,Inst78,23,93.37,0.844
Proposed,Inst78,24,152.1,0.794
Proposed,Inst78,25,108.3,0.847
Proposed,Inst78,26,126.8,0.819
Proposed,Inst78,27,118.9,0.82
Proposed,Inst78,28,100.1,0.846
Proposed,Inst78,29,153.1,0.837
Proposed,Inst78,30,131.6,0.838
Proposed,Inst79,1,103.5,0.899
Proposed,Inst79,2,37.79,0.894
Proposed,Inst79,3,63.01,0.883
Proposed,Inst79,4,50.67,0.88
Proposed,Inst79,5,12.61,0.886
Proposed,Inst79,6,88.08,0.9
Proposed,Inst79,7,117.4,0.871
Proposed,Inst79,8,43.19,0.915
Proposed,Inst79,9,77.06,0.87
Proposed,Inst79,10,28.2,0.89
Proposed,Inst79,11,71.71,0.912
Proposed,Inst79,12,30.22,0.89
Proposed,Inst79,13,39.98,0.873
Proposed,Inst79,14,33.76,0.891
Proposed,Inst79,15,61.45,0.914
Proposed,Inst79,16,101.8,0.879
Proposed,Inst79,17,49.83,0.86
Proposed,Inst79,18,61.23,0.913
Proposed,Inst79,19,58.62,0.896
Proposed,Inst79,20,35.22,0.912
Proposed,Inst79,21,91.42,0.889
Proposed,Inst79,22,68.22,0.861
Proposed,Inst79,23,9.084,0.854
Proposed,Inst79,24,19.59,0.872
Proposed,Inst79,25,33.53,0.904
Proposed,Inst79,26,54.04,0.852
Proposed,Inst79,27,99.62,0.929
Proposed,Inst79,28,101.9,0.877
Proposed,Inst79,29,82.75,0.903
Proposed,Inst79,30,94.61,0.908
Proposed,Inst80,1,147.9,0.864
Proposed,Inst80,2,106.8,0.855
Proposed,Inst80,3,133.8,0.858
Proposed,Inst80,4,136.9,0.88
Proposed,Inst80,5,122.2,0.811
Proposed,Inst80,6,98.29,0.839
Proposed,Inst80,7,86.73,0.869
Proposed,Inst80,8,100,0.869
Proposed,Inst80,9,121.3,0.873
Proposed,Inst80,10,174.9,0.815
Proposed,Inst80,11,119.9,0.822
Proposed,Inst80,12,144.8,0.856
Proposed,Inst80,13,78.27,0.811
Proposed,Inst80,14,104.8,0.88
Proposed,Inst80,15,86.78,0.851
Proposed,Inst80,16,56.95,0.848
Proposed,Inst80,17,120.5,0.83
Proposed,Inst80,18,56.49,0.877
Proposed,Inst80,19,133.3,0.846
Proposed,Inst80,20,139.7,0.883
Proposed,Inst80,21,107.1,0.842
Proposed,Inst80,22,71.49,0.843
Proposed,Inst80,23,70.98,0.879
Proposed,Inst80,24,69.46,0.849
Proposed,Inst80,25,87.21,0.827
Proposed,Inst80,26,78.07,0.828
Proposed,Inst80,27,107.3,0.819
Proposed,Inst80,28,61.2,0.856
Proposed,Inst80,29,77.47,0.851
Proposed,Inst80,30,150.8,0.83
Proposed,Inst81,1,140.7,0.853
Proposed,Inst81,2,80.73,0.832
Proposed,Inst81,3,79.59,0.863
Proposed,Inst81,4,128.9,0.86
Proposed,Inst81,5,161,0.851
Proposed,Inst81,6,130.4,0.855
Proposed,Inst81,7,36.8,0.857
Proposed,Inst81,8,86.19,0.863
Proposed,Inst81,9,47.81,0.874
Proposed,Inst81,10,116.6,0.854
Proposed,Inst81,11,118.3,0.868
Proposed,Inst81,12,98.17,0.862
Proposed,Inst81,13,90.74,0.857
Proposed,Inst81,14,65.25,0.877
Proposed,Inst81,15,104.6,0.849
Proposed,Inst81,16,83.81,0.888
Proposed,Inst81,17,59.73,0.866
Proposed,Inst81,18,107.4,0.835
Proposed,Inst81,19,96.87,0.837
Proposed,Inst81,20,105.5,0.878
Proposed,Inst81,21,105.8,0.883
Proposed,Inst81,22,109.2,0.899
Proposed,Inst81,23,73.98,0.851
Proposed,Inst81,24,53.67,0.86
Proposed,Inst81,25,39.46,0.828
Proposed,Inst81,26,59.64,0.871
Proposed,Inst81,27,67.35,0.845
Proposed,Inst81,28,98.26,0.865
Proposed,Inst81,29,78.57,0.86
Proposed,Inst81,30,114.8,0.854
Proposed,Inst82,1,96.5,0.859
Proposed,Inst82,2,72.37,0.882
Proposed,Inst82,3,108.3,0.797
Proposed,Inst82,4,108.9,0.843
Proposed,Inst82,5,62.92,0.875
Proposed,Inst82,6,45.25,0.879
Proposed,Inst82,7,63.53,0.897
Proposed,Inst82,8,103.6,0.869
Proposed,Inst82,9,95.08,0.896
Proposed,Inst82,10,68.08,0.867
Proposed,Inst82,11,50.38,0.859
Proposed,Inst82,12,84.62,0.879
Proposed,Inst82,13,118.7,0.85
Proposed,Inst82,14,97.28,0.854
Proposed,Inst82,15,67.33,0.889
Proposed,Inst82,16,66.07,0.883
Proposed,Inst82,17,80.77,0.886
Proposed,Inst82,18,60.82,0.846
Proposed,Inst82,19,32.97,0.867
Proposed,Inst82,20,111.9,0.881
Proposed,Inst82,21,87.58,0.844
Proposed,Inst82,22,97.11,0.866
Proposed,Inst82,23,67.75,0.838
Proposed,Inst82,24,105.1,0.885
Proposed,Inst82,25,83.27,0.877
Proposed,Inst82,26,122.2,0.867
Proposed,Inst82,27,121.8,0.892
Proposed,Inst82,28,69.44,0.843
Proposed,Inst82,29,108.7,0.868
Proposed,Inst82,30,88.81,0.856
Proposed,Inst83,1,29.62,0.83
Proposed,Inst83,2,83.56,0.849
Proposed,Inst83,3,47.5,0.84
Proposed,Inst83,4,118.3,0.831
Proposed,Inst83,5,134.8,0.87
Proposed,Inst83,6,116,0.808
Proposed,Inst83,7,116,0.814
Proposed,Inst83,8,79.49,0.836
Proposed,Inst83,9,120.2,0.837
Proposed,Inst83,10,57.39,0.839
Proposed,Inst83,11,49.29,0.826
Proposed,Inst83,12,80.19,0.85
Proposed,Inst83,13,113.2,0.859
Proposed,Inst83,14,112.3,0.888
Proposed,Inst83,15,97.29,0.867
Proposed,Inst83,16,105.5,0.831
Proposed,Inst83,17,124.3,0.806
Proposed,Inst83,18,113.2,0.821
Proposed,Inst83,19,142.7,0.837
Proposed,Inst83,20,136.7,0.821
Proposed,Inst83,21,121.1,0.823
Proposed,Inst83,22,103.6,0.839
Proposed,Inst83,23,38.42,0.864
Proposed,Inst83,24,84.1,0.863
Proposed,Inst83,25,98.27,0.82
Proposed,Inst83,26,115.5,0.837
Proposed,Inst83,27,93.27,0.812
Proposed,Inst83,28,47.26,0.826
Proposed,Inst83,29,121.1,0.823
Proposed,Inst83,30,79.58,0.838
Proposed,Inst84,1,33.15,0.878
Proposed,Inst84,2,95.32,0.864
Proposed,Inst84,3,30.86,0.91
Proposed,Inst84,4,49.13,0.885
Proposed,Inst84,5,62.39,0.884
Proposed,Inst84,6,80.42,0.878
Proposed,Inst84,7,15.63,0.899
Proposed,Inst84,8,62.22,0.909
Proposed,Inst84,9,81.14,0.912
Proposed,Inst84,10,93.39,0.889
Proposed,Inst84,11,100.1,0.85
Proposed,Inst84,12,6.324,0.893
Proposed,Inst84,13,25.17,0.859
Proposed,Inst84,14,116.4,0.904
Proposed,Inst84,15,83.16,0.897
Proposed,Inst84,16,66.99,0.863
Proposed,Inst84,17,31.64,0.908
Proposed,Inst84,18,-21.87,0.871
Proposed,Inst84,19,111.3,0.914
Proposed,Inst84,20,7.116,0.842
Proposed,Inst84,21,117.7,0.855
Proposed,Inst84,22,57.35,0.893
Proposed,Inst84,23,47.07,0.877
Proposed,Inst84,24,114.1,0.844
Proposed,Inst84,25,40.32,0.838
Proposed,Inst84,26,56.02,0.855
Proposed,Inst84,27,35.44,0.889
Proposed,Inst84,28,56.4,0.847
Proposed,Inst84,29,24.66,0.877
Proposed,Inst84,30,86.11,0.885
Proposed,Inst85,1,115.1,0.848
Proposed,Inst85,2,83.16,0.862
Proposed,Inst85,3,65.17,0.863
Proposed,Inst85,4,130.4,0.818
Proposed,Inst85,5,128.9,0.856
Proposed,Inst85,6,66.74,0.912
Proposed,Inst85,7,146.5,0.878
Proposed,Inst85,8,156.5,0.821
Proposed,Inst85,9,106.5,0.885
Proposed,Inst85,10,108.5,0.853
Proposed,Inst85,11,79.48,0.863
Proposed,Inst85,12,156,0.854
Proposed,Inst85,13,104.2,0.854
Proposed,Inst85,14,83.74,0.865
Proposed,Inst85,15,133.7,0.872
Proposed,Inst85,16,119.7,0.884
Proposed,Inst85,17,83.31,0.866
Proposed,Inst85,18,109.3,0.876
Proposed,Inst85,19,123.3,0.851
Proposed,Inst85,20,122.4,0.881
Proposed,Inst85,21,114.7,0.847
Proposed,Inst85,22,167.6,0.845
Proposed,Inst85,23,166.3,0.888
Proposed,Inst85,24,167.8,0.876
Proposed,Inst85,25,101.3,0.877
Proposed,Inst85,26,61.19,0.835
Proposed,Inst85,27,136.7,0.856
Proposed,Inst85,28,87.92,0.87
Proposed,Inst85,29,153,0.859
Proposed,Inst85,30,132.9,0.839
Proposed,Inst86,1,131.1,0.855
Proposed,Inst86,2,126.9,0.838
Proposed,Inst86,3,121.7,0.845
Proposed,Inst86,4,76.09,0.853
Proposed,Inst86,5,108.7,0.811
Proposed,Inst86,6,123.8,0.868
Proposed,Inst86,7,178.8,0.823
Proposed,Inst86,8,133.6,0.854
Proposed,Inst86,9,105.3,0.842
Proposed,Inst86,10,124.9,0.81
Proposed,Inst86,11,85.75,0.836
Proposed,Inst86,12,174.3,0.877
Proposed,Inst86,13,119.6,0.839
Proposed,Inst86,14,101,0.83
Proposed,Inst86,15,157.1,0.85
Proposed,Inst86,16,126.5,0.802
Proposed,Inst86,17,53.76,0.841
Proposed,Inst86,18,123,0.817
Proposed,Inst86,19,195.7,0.839
Proposed,Inst86,20,148.8,0.818
Proposed,Inst86,21,127.1,0.851
Proposed,Inst86,22,119.3,0.828
Proposed,Inst86,23,89.86,0.815
Proposed,Inst86,24,145.5,0.835
Proposed,Inst86,25,98.79,0.829
Proposed,Inst86,26,161.5,0.812
Proposed,Inst86,27,124.9,0.854
Proposed,Inst86,28,121.7,0.837
Proposed,Inst86,29,139.5,0.844
Proposed,Inst86,30,156.1,0.825
Proposed,Inst87,1,65.32,0.894
Proposed,Inst87,2,61.75,0.857
Proposed,Inst87,3,49.58,0.907
Proposed,Inst87,4,40.26,0.899
Proposed,Inst87,5,38.61,0.886
Proposed,Inst87,6,56.38,0.883
Proposed,Inst87,7,56.63,0.893
Proposed,Inst87,8,104.1,0.869
Proposed,Inst87,9,34.53,0.859
Proposed,Inst87,10,59.34,0.88
Proposed,Inst87,11,25.44,0.872
Proposed,Inst87,12,48.28,0.895
Proposed,Inst87,13,96.19,0.878
Proposed,Inst87,14,113.3,0.879
Proposed,Inst87,15,26.26,0.869
Proposed,Inst87,16,1.231,0.851
Proposed,Inst87,17,30.74,0.874
Proposed,Inst87,18,51.75,0.889
Proposed,Inst87,19,35.72,0.868
Proposed,Inst87,20,47.74,0.859
Proposed,Inst87,21,49.74,0.876
Proposed,Inst87,22,49.58,0.884
Proposed,Inst87,23,81.84,0.892
Proposed,Inst87,24,89.96,0.882
Proposed,Inst87,25,81.63,0.878
Proposed,Inst87,26,49.68,0.887
Proposed,Inst87,27,29.66,0.889
Proposed,Inst87,28,11.69,0.882
Proposed,Inst87,29,36.51,0.896
Proposed,Inst87,30,60.78,0.903
Proposed,Inst88,1,125.5,0.869
Proposed,Inst88,2,132.5,0.869
Proposed,Inst88,3,132.6,0.869
Proposed,Inst88,4,81.1,0.868
Proposed,Inst88,5,105.3,0.908
Proposed,Inst88,6,54.66,0.869
Proposed,Inst88,7,126.4,0.87
Proposed,Inst88,8,106.4,0.911
Proposed,Inst88,9,15.82,0.913
Proposed,Inst88,10,82.67,0.861
Proposed,Inst88,11,78.63,0.836
Proposed,Inst88,12,130,0.886
Proposed,Inst88,13,85.79,0.885
Proposed,Inst88,14,94.27,0.865
Proposed,Inst88,15,130.5,0.901
Proposed,Inst88,16,46.51,0.861
Proposed,Inst88,17,114.8,0.907
Proposed,Inst88,18,138.6,0.845
Proposed,Inst88,19,151.1,0.832
Proposed,Inst88,20,93.45,0.869
Proposed,Inst88,21,96.44,0.86
Proposed,Inst88,22,128.9,0.884
Proposed,Inst88,23,135.8,0.833
Proposed,Inst88,24,113.8,0.854
Proposed,Inst88,25,103.6,0.871
Proposed,Inst88,26,100.5,0.911
Proposed,Inst88,27,90.75,0.849
Proposed,Inst88,28,161.5,0.885
Proposed,Inst88,29,109.6,0.857
Proposed,Inst88,30,74.76,0.882
Proposed,Inst89,1,61.76,0.886
Proposed,Inst89,2,154.3,0.904
Proposed,Inst89,3,73.2,0.897
Proposed,Inst89,4,123.7,0.865
Proposed,Inst89,5,65.21,0.898
Proposed,Inst89,6,110.3,0.916
Proposed,Inst89,7,105.1,0.872
Proposed,Inst89,8,145.6,0.867
Proposed,Inst89,9,89.07,0.913
Proposed,Inst89,10,106.5,0.875
Proposed,Inst89,11,86.72,0.884
Proposed,Inst89,12,55.91,0.855
Proposed,Inst89,13,53.74,0.887
Proposed,Inst89,14,69.24,0.863
Proposed,Inst89,15,82.64,0.848
Proposed,Inst89,16,76.44,0.885
Proposed,Inst89,17,111.2,0.875
Proposed,Inst89,18,149.4,0.896
Proposed,Inst89,19,78.17,0.894
Proposed,Inst89,20,109.5,0.868
Proposed,Inst89,21,95.79,0.855
Proposed,Inst89,22,100.4,0.886
Proposed,Inst89,23,77.37,0.866
Proposed,Inst89,24,29.76,0.911
Proposed,Inst89,25,106.1,0.906
Proposed,Inst89,26,117.1,0.897
Proposed,Inst89,27,71.81,0.854
Proposed,Inst89,28,77.79,0.888
Proposed,Inst89,29,66.9,0.858
Proposed,Inst89,30,87.66,0.875
Proposed,Inst90,1,84.56,0.848
Proposed,Inst90,2,103.1,0.854
Proposed,Inst90,3,154.4,0.879
Proposed,Inst90,4,86.6,0.848
Proposed,Inst90,5,101.9,0.853
Proposed,Inst90,6,129,0.902
Proposed,Inst90,7,123.7,0.861
Proposed,Inst90,8,87.44,0.88
Proposed,Inst90,9,66.08,0.868
Proposed,Inst90,10,90.69,0.854
Proposed,Inst90,11,134.1,0.877
Proposed,Inst90,12,95.77,0.851
Proposed,Inst90,13,65.32,0.891
Proposed,Inst90,14,77.89,0.81
Proposed,Inst90,15,55.12,0.879
Proposed,Inst90,16,86.86,0.902
Proposed,Inst90,17,106.6,0.855
Proposed,Inst90,18,93.74,0.866
Proposed,Inst90,19,111.5,0.862
Proposed,Inst90,20,45.33,0.908
Proposed,Inst90,21,78.71,0.851
Proposed,Inst90,22,32.17,0.866
Proposed,Inst90,23,107.5,0.846
Proposed,Inst90,24,66.19,0.895
Proposed,Inst90,25,120.8,0.858
Proposed,Inst90,26,28.39,0.883
Proposed,Inst90,27,136.3,0.871
Proposed,Inst90,28,134.1,0.844
Proposed,Inst90,29,119.5,0.845
Proposed,Inst90,30,81.04,0.853
Proposed,Inst91,1,53.18,0.819
Proposed,Inst91,2,120.4,0.832
Proposed,Inst91,3,95.25,0.828
Proposed,Inst91,4,64.67,0.803
Proposed,Inst91,5,113.9,0.82
Proposed,Inst91,6,138,0.819
Proposed,Inst91,7,98.61,0.822
